,borough,block,lot,cd,bct2020,bctcb2020,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healthcenterdistrict,healtharea,sanitboro,sanitdistrict,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,firm07_flag,pfirm15_flag,version,dcpedited,latitude,longitude,notes
553808,MN,374,12,103.0,1002601.0,10026011001.0,26.01,1001.0,1.0,2.0,10009.0,E028,9.0,14.0,6700.0,1.0,3.0,3A,706 EAST 5 STREET,R8B,,,,,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2403.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,25.0,96.17,0.0,0.0,,0.0,N,5.0,5.0,326700.0,326700.0,326700.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003740012.0,,2601.0,989972.0,202498.0,12c,,102 014,10202.0,,,,1,,,22v3,t,40.7224851,-73.9793569,
553809,MN,387,40,103.0,1002601.0,10026012000.0,26.01,2000.0,1.0,2.0,10009.0,E028,9.0,14.0,6700.0,1.0,3.0,3Q,53 AVENUE C,R7A,,,,C2-5,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2160.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,24.0,90.0,0.0,0.0,,0.0,N,3.0,5.0,323550.0,323550.0,323550.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003870040.0,,2601.0,989694.0,202501.0,12c,,102 013,10203.0,,,,1,,,22v3,t,40.7224935,-73.9803598,
553810,MN,374,10,103.0,1002601.0,10026011001.0,26.01,1001.0,1.0,2.0,10009.0,E028,9.0,14.0,6700.0,1.0,3.0,3A,EAST 5 STREET,R8B,R7A,,,C2-5,,,,,,Y,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,2645.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,27.5,96.17,0.0,0.0,,0.0,N,5.0,5.0,358200.0,358200.0,358200.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003740010.0,,2601.0,989950.0,202510.0,12c,,102 014,10202.0,,,,1,,,22v3,t,40.722518,-73.9794363,
553811,MN,379,59,103.0,1002800.0,10028004004.0,28.0,4004.0,1.0,2.0,10009.0,L011,9.0,14.0,6300.0,1.0,3.0,4A,709 EAST 9 STREET,R8B,,,,,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,3782.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,41.0,92.25,0.0,0.0,,0.0,N,5.0,5.0,512550.0,512550.0,512550.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003790059.0,,28.0,990550.0,203494.0,12c,,102 023,10202.0,,,,1,1.0,1.0,22v3,t,40.7252184,-73.9772708,
553812,MN,384,28,103.0,1002202.0,10022021002.0,22.02,1002.0,1.0,2.0,10009.0,L018,9.0,14.0,7600.0,1.0,3.0,3A,EAST 2 STREET,R8A,,,,,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1524.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,25.0,62.0,0.0,0.0,,0.0,Y,4.0,5.0,202950.0,202950.0,202950.0,0.0,0.0,0.0,,,0.0,6.02,0.0,6.5,1,1003840028.0,,2202.0,989297.0,202005.0,12c,,102 005,10203.0,,,,1,,,22v3,t,40.7211323,-73.9817925,
553813,MN,354,18,103.0,1003001.0,10030014002.0,30.01,4002.0,1.0,1.0,10002.0,L018,7.0,14.0,6600.0,1.0,3.0,2A, NORFOLK STREET,R7A,,,,,,,,,,N,Q9,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1092.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,21.83,50.0,0.0,0.0,,0.0,N,3.0,5.0,179100.0,179100.0,179100.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003540018.0,,3001.0,988029.0,201850.0,12c,,102 004,10201.0,E-216,,,1,,,22v3,t,40.7207075,-73.986367,
553814,MN,379,1,103.0,1002800.0,10028004004.0,28.0,4004.0,1.0,2.0,10009.0,L011,9.0,14.0,6300.0,1.0,3.0,4Q, AVENUE C,R7A,,,,C1-5,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1329.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,22.92,58.0,0.0,0.0,,0.0,N,3.0,5.0,214650.0,214650.0,214650.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,1,1003790001.0,,28.0,990432.0,203521.0,12c,,102 023,10202.0,,,,1,1.0,1.0,22v3,t,40.7252926,-73.9776965,
553815,MN,355,10,103.0,1003001.0,10030013002.0,30.01,3002.0,1.0,1.0,10002.0,L018,7.0,14.0,6600.0,1.0,3.0,3A,164 ESSEX STREET,PARK,,,,,,,,,,N,Q2,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,19512.0,0.0,,,,,,,,,7.0,1.0,,0.0,0.0,100.0,170.0,0.0,0.0,N,0.0,Y,3.0,0.0,918000.0,1062000.0,1062000.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,1003550010.0,,3001.0,988122.0,202245.0,12c,,102 004,10201.0,,,,1,,,22v3,t,40.7217916,-73.9860313,
553908,MN,282,1,103.0,1000800.0,10008006005.0,8.0,6005.0,2.0,1.0,10002.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,10 MARKET STREET,PARK,,,,,,,,,,N,Q2,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,5249.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,175.08,56.83,0.0,0.0,N,0.0,Y,3.0,0.0,594450.0,594450.0,594450.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,1002820001.0,,8.0,985829.0,199147.0,12d,,101N054,10107.0,,,,1,,,22v3,t,40.7132891,-73.9943043,
553913,MN,250,43,103.0,1000800.0,10008005001.0,8.0,5001.0,2.0,1.0,10038.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,394 WATER STREET,PARK,,,,,,,,,,N,Q1,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,59344.0,0.0,,,,,,,,,7.0,1.0,,0.0,0.0,487.0,121.0,0.0,0.0,N,0.0,Y,1.0,0.0,1669500.0,1978200.0,1978200.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,1002500043.0,,8.0,985586.0,198007.0,12d,,101S028,10106.0,,,,1,1.0,1.0,22v3,t,40.7101601,-73.995181,
553915,MN,254,51,103.0,1000800.0,10008006018.0,8.0,6017.0,2.0,1.0,10002.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,58 MARKET STREET,PARK,,,,,,,,,,N,Q2,9.0,0.0,C,NYC DEPARTMENT OF PARKS AND RECREATION,29250.0,0.0,,,,,,,,,7.0,1.0,,0.0,0.0,151.33,170.42,0.0,0.0,N,0.0,Y,3.0,0.0,873000.0,984150.0,984150.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,1002540051.0,,8.0,985968.0,198408.0,12d,,101N053,10106.0,,,,1,,,22v3,t,40.7112607,-73.9938031,
554153,MN,279,29,103.0,1002700.0,10027001003.0,27.0,1006.0,2.0,1.0,10038.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,39 MADISON STREET,R7-2,,,,,,,,,,N,C7,4.0,0.0,,"KWONG MAY, LLC",2957.0,17749.0,2749.0,15000.0,0.0,2748.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,40.0,50.0,100.0,29.58,25.0,30.0,N,2.0,N,3.0,0.0,148500.0,731250.0,0.0,1900.0,0.0,0.0,,,6.0,3.44,0.0,6.5,1,1002790029.0,,27.0,984672.0,198693.0,12d,,101S029,10107.0,,,,1,,,22v3,,40.7120431,-73.9984778,
554293,MN,201,20,103.0,1002902.0,10029022001.0,29.0,3001.0,2.0,1.0,10013.0,E009,5.0,15.0,7700.0,1.0,3.0,1A,19 ELIZABETH STREET,C6-1G,,,,,,,,,,N,Y2,8.0,0.0,C,NYC POLICE DEPARTMENT,4800.0,13414.0,13414.0,0.0,13414.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,51.0,94.25,51.0,62.0,N,3.0,Y,5.0,2.0,403650.0,604350.0,604350.0,1915.0,0.0,0.0,,,2.79,3.44,6.0,4.8,1,1002010020.0,,29.0,984946.0,200203.0,12c,,101S032,10105.0,,,,1,,,22v3,t,40.7161877,-73.9974893,
554391,MN,249,56,103.0,1000800.0,10008006026.0,8.0,6019.0,1.0,1.0,10002.0,E009,5.0,14.0,7800.0,1.0,3.0,1A,74 PIKE SLIP,M1-4,,,,,,,,,,N,Q6,9.0,0.0,C,NYC DEPARTMENT OF SANITATION,21855.0,0.0,,,,,,,,,7.0,0.0,,0.0,0.0,164.75,120.08,0.0,0.0,N,0.0,Y,3.0,0.0,702450.0,702450.0,702450.0,1949.0,0.0,0.0,,,0.0,0.0,2.0,6.5,1,1002490056.0,,8.0,986308.0,198148.0,12d,,101N053,10106.0,,,,1,1.0,1.0,22v3,t,40.710547,-73.9925767,
554469,MN,392,53,103.0,1002800.0,10028003001.0,28.0,3001.0,1.0,2.0,10009.0,L011,9.0,14.0,6300.0,1.0,3.0,4A,617 EAST 9 STREET,R8B,,,,,,,,,,N,D3,3.0,0.0,X,NYC HOUSING AUTHORITY,4599.0,20200.0,0.0,20200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,19.0,19.0,50.0,92.25,50.0,0.0,N,1.0,Y,5.0,0.0,349200.0,1087200.0,1087200.0,2008.0,0.0,0.0,,,4.39,4.0,0.0,4.0,1,1003920053.0,,28.0,989997.0,203800.0,12c,,102 022,10203.0,,,,1,,1.0,22v3,t,40.7260587,-73.9792656,
554471,MN,389,24,103.0,1002602.0,10026022000.0,26.02,2002.0,1.0,2.0,10009.0,L011,9.0,14.0,6700.0,1.0,3.0,4A,212 EAST 7 STREET,R8B,,,,,,,,,,N,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,4544.0,19163.0,0.0,19163.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,18.0,18.0,50.0,90.83,0.0,0.0,N,1.0,N,5.0,0.0,330750.0,1440000.0,1440000.0,2008.0,0.0,0.0,,,4.22,4.0,0.0,4.0,1,1003890024.0,,2602.0,989834.0,203147.0,12c,,102 022,10203.0,,,,1,,1.0,22v3,t,40.7242665,-73.9798542,
554572,MN,413,17,103.0,1001800.0,10018006000.0,18.0,6000.0,2.0,1.0,10002.0,L006,5.0,14.0,7400.0,1.0,3.0,2B,83 ALLEN STREET,C4-4A,,,,,,,,,,N,C7,4.0,0.0,,83 ALLEN ENTERPRISE LLC,2204.0,6775.0,1000.0,5775.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,17.0,20.0,25.0,88.17,25.0,55.0,N,2.0,N,5.0,1.0,64350.0,563400.0,0.0,1920.0,0.0,0.0,,,3.07,4.0,4.0,4.0,1,1004130017.0,,18.0,986639.0,200900.0,12c,,101N078,10204.0,,,,1,,,22v3,,40.7181005,-73.9913818,
